Parent ZAI,Reaction ID,Daughter ZAI,Cross-section
240500,103,230500,0.012412734
240520,16,240510,8.47E-05
240520,17,240500,0
240520,102,240530,0.012530031
240520,103,230520,0.00021222
240530,16,240520,0.000536315
240530,17,240510,0
240530,102,240540,0.053822104
240530,103,230530,7.72E-05
240540,16,240530,0.000153083
240540,17,240520,1.25E-07
240540,102,240550,0.004281691
240540,103,230540,3.73E-06
250550,16,250540,0.000229352
250550,17,250530,4.44E-10
250550,102,250560,0.106864977
250550,103,240550,0.000107431
260540,16,260530,6.47E-06
260540,16,260531,4.63E-06
260540,17,260520,0
260540,17,260521,0
260540,102,260550,0.056374568
260540,103,250540,0.009577304
260560,16,260550,6.21E-05
260560,17,260540,0
260560,102,260570,0.012223897
260560,103,250560,0.000137548
260570,16,260560,0.000655595
260570,17,260550,6.04E-09
260570,102,260580,0.047022895
260570,103,250570,0.000119851
260580,16,260570,0.000232052
260580,17,260560,2.38E-07
260580,102,260590,0.01990646
260580,103,250580,1.23E-06
260580,103,250581,4.26E-06
270590,16,270580,6.88E-05
270590,16,270581,9.05E-05
270590,17,270570,1.90E-09
270590,102,270600,0.055487634
270590,102,270601,0.059912333
270590,103,260590,0.000315142
280580,16,280570,1.18E-05
280580,17,280560,0
280580,102,280590,0.060358582
280580,103,270580,0.014307052
280580,103,270581,0.010036042
280600,16,280590,9.70E-05
280600,17,280580,0
280600,102,280610,0.020428909
280600,103,270600,8.29E-05
280600,103,270601,0.000263401
280610,16,280600,0.000408175
280610,17,280590,4.34E-11
280610,102,280620,0.104839155
280610,103,270610,0.000542593
280620,16,280610,0.00018026
280620,17,280600,2.05E-08
280620,102,280630,0.041141128
280620,103,270620,8.27E-06
280620,103,270621,4.06E-06
280640,16,280630,0.000222877
280640,17,280620,2.02E-06
280640,102,280650,0.012814764
280640,103,270640,1.36E-06
290630,16,290620,9.82E-05
290630,17,290610,0
290630,102,290640,0.092985984
290630,103,280630,0.005481975
290650,16,290640,0.00014262
290650,17,290630,1.48E-07
290650,102,290660,0.041568029
290650,103,280650,5.93E-05
300640,16,300630,4.46E-05
300640,17,300620,0
300640,102,300650,0.040448836
300640,103,290640,0.008276974
300660,16,300650,0.000179008
300660,17,300640,6.71E-10
300660,102,300670,0.043389964
300660,103,290660,0.00015291
300670,16,300660,0.000420676
300670,17,300650,1.09E-07
300670,102,300680,0.380759466
300670,103,290670,0.000208329
300680,16,300670,0.000171216
300680,17,300660,6.46E-07
300680,102,300690,0.046767081
300680,102,300691,0.005282546
300680,103,290680,3.75E-06
300680,103,290681,1.51E-06
300700,16,300690,0.000101556
300700,16,300691,0.000166451
300700,17,300680,5.05E-06
300700,102,300710,0.010978238
300700,102,300711,0.000902645
300700,103,290700,4.37E-07
300700,103,290701,9.50E-07
310690,16,310680,0.000226741
310690,17,310670,1.30E-08
310690,102,310700,0.188416725
310690,103,300690,0.00025962
310690,103,300691,0.000108177
310710,16,310700,0.00017402
310710,17,310690,7.89E-07
310710,102,310720,0.155627136
310710,102,310721,0.10380521
310710,103,300710,7.20E-06
310710,103,300711,1.36E-05
320700,16,320690,0.000137569
320700,17,320680,0
320700,102,320710,0.055358818
320700,102,320711,0.022703543
320700,103,310700,0.000364982
320720,16,320710,5.30E-05
320720,16,320711,8.68E-05
320720,17,320700,8.82E-08
320720,102,320730,0.029047594
320720,102,320731,0.015911901
320720,103,310720,3.37E-05
320720,103,310721,1.09E-05
320730,16,320720,0.00050949
320730,17,320710,1.61E-07
320730,17,320711,3.57E-07
320730,102,320740,0.621201002
320730,103,310730,2.28E-05
320740,16,320730,0.000247803
320740,16,320731,6.30E-05
320740,17,320720,1.64E-06
320740,102,320750,0.014859741
320740,102,320751,0.005328263
320740,103,310740,2.79E-06
320740,103,310741,1.70E-06
320760,16,320750,6.61E-05
320760,16,320751,0.00014843
320760,17,320740,7.52E-06
320760,102,320770,0.017265478
320760,102,320771,0.022982114
320760,103,310760,1.32E-06
330750,16,330740,0.000199396
330750,17,330730,1.29E-07
330750,102,330760,0.387238372
330750,103,320750,0.000139938
330750,103,320751,3.92E-05
340740,16,340730,5.57E-05
340740,16,340731,4.81E-05
340740,17,340720,0
340740,102,340750,0.527141271
340740,103,330740,0.000766366
340760,16,340750,0.000157916
340760,17,340740,1.02E-10
340760,102,340770,0.166978285
340760,102,340771,0.086562715
340760,103,330760,8.17E-05
340770,16,340760,0.000799152
340770,17,340750,5.61E-08
340770,102,340780,0.633465805
340770,103,330770,0.000183936
340780,16,340770,4.39E-05
340780,16,340771,0.000150165
340780,17,340760,1.90E-07
340780,102,340790,0.009482297
340780,102,340791,0.069123507
340780,103,330780,6.72E-06
340800,16,340790,0.000150309
340800,16,340791,3.63E-05
340800,17,340780,9.77E-07
340800,102,340810,0.048155162
340800,102,340811,0.006603192
340800,103,330800,5.02E-06
350790,16,350780,0.000243132
350790,17,350770,1.96E-09
350790,17,350771,3.18E-09
350790,102,350800,0.693373461
350790,102,350801,0.217957238
350790,103,340790,0.000396873
350790,103,340791,0.00020057
350810,16,350800,8.39E-05
350810,16,350801,0.000182137
350810,17,350790,1.43E-07
350810,17,350791,8.74E-08
350810,102,350820,0.385303901
350810,102,350821,0.435074179
350810,103,340810,2.64E-05
350810,103,340811,1.32E-05
360780,16,360770,8.77E-05
360780,17,360760,0
360780,102,360790,0.384978558
360780,102,360791,0.01048429
360780,103,350780,0.004269689
360800,16,360790,7.60E-05
360800,16,360791,0.000109143
360800,17,360780,0
360800,102,360810,0.199680737
360800,102,360811,0.115074359
360800,103,350800,8.03E-05
360800,103,350801,0.000263319
360820,16,360810,0.000186486
360820,16,360811,4.75E-05
360820,17,360800,5.52E-09
360820,102,360830,0.047983904
360820,102,360831,0.078312533
360820,103,350820,5.65E-06
360820,103,350821,1.42E-05
360830,16,360820,0.001348242
360830,17,360810,1.16E-07
360830,17,360811,5.10E-09
360830,102,360840,0.475709674
360830,103,350830,1.34E-05
360840,16,360830,0.000243914
360840,16,360831,6.41E-05
360840,17,360820,1.21E-07
360840,102,360850,0.070473677
360840,102,360851,0.06303862
360840,103,350840,2.98E-06
360840,103,350841,1.44E-06
360860,16,360850,0.000240157
360860,16,360851,5.67E-05
360860,17,360840,2.03E-06
360860,102,360870,0.008028729
360860,103,350860,4.60E-06
370850,16,370840,0.000108198
370850,16,370841,0.000133563
370850,17,370830,1.16E-09
370850,102,370860,0.200280385
370850,102,370861,0.021861058
370850,103,360850,4.24E-05
370850,103,360851,1.23E-05
380840,16,380830,9.20E-05
380840,16,380831,2.61E-05
380840,17,380820,0
380840,102,380850,0.071062798
380840,102,380851,0.197924649
380840,103,370840,0.000443456
380840,103,370841,0.000276295
380860,16,380850,0.00021734
380860,16,380851,4.37E-05
380860,17,380840,0
380860,102,380870,0.02259816
380860,102,380871,0.086856247
380860,103,370860,5.67E-05
380860,103,370861,8.46E-06
380870,16,380860,0.000369332
380870,17,380850,0
380870,17,380851,0
380870,102,380880,0.086768675
380870,103,370870,1.90E-05
380880,16,380870,0.000200433
380880,16,380871,3.36E-05
380880,17,380860,0
380880,102,380890,0.004007553
380880,103,370880,4.37E-06
390890,16,390880,0.000234454
390890,17,390870,0
390890,17,390871,0
390890,102,390900,0.033786586
390890,102,390901,0.000338823
390890,103,380890,7.92E-05
400900,16,400890,9.89E-05
400900,16,400891,2.68E-05
400900,17,400880,0
400900,102,400910,0.018207256
400900,103,390900,7.07E-05
400900,103,390901,6.83E-06
400910,16,400900,0.000512791
400910,16,400901,0.000135842
400910,17,400890,4.33E-09
400910,17,400891,0
400910,102,400920,0.101177938
400910,103,390910,5.88E-06
400910,103,390911,1.96E-05
400920,16,400910,0.000766365
400920,17,400900,1.21E-05
400920,17,400901,6.49E-07
400920,102,400930,0.041355811
400920,103,390920,4.28E-06
400940,16,400930,0.000581966
400940,17,400920,3.86E-05
400940,102,400950,0.035837581
400940,103,390940,3.88E-06
400960,16,400950,0.000703732
400960,17,400940,3.71E-05
400960,102,400970,0.062965024
400960,103,390960,2.69E-06
400960,103,390961,1.59E-07
410930,16,410920,0.000369276
410930,16,410921,0.000189405
410930,17,410910,7.35E-06
410930,17,410911,7.84E-07
410930,102,410940,0.081784143
410930,102,410941,0.187166127
410930,103,400930,6.90E-05
420920,16,420910,0.000120022
420920,16,420911,9.28E-06
420920,17,420900,0
420920,102,420930,0.065171128
420920,102,420931,9.68E-05
420920,103,410920,0.000406457
420920,103,410921,0.0014501
420940,16,420930,0.00017328
420940,16,420931,1.83E-06
420940,17,420920,4.04E-07
420940,102,420950,0.102875968
420940,103,410940,1.87E-05
420940,103,410941,5.31E-05
420950,16,420940,0.00096483
420950,17,420930,2.58E-06
420950,17,420931,0
420950,102,420960,0.425926029
420950,103,410950,2.17E-05
420950,103,410951,1.26E-05
420960,16,420950,0.000306776
420960,17,420940,5.07E-06
420960,102,420970,0.145939965
420960,103,410960,6.85E-06
420970,16,420960,0.001255922
420970,17,420950,9.91E-06
420970,102,420980,0.426673779
420970,103,410970,5.09E-06
420970,103,410971,1.07E-06
420980,16,420970,0.000552818
420980,17,420960,1.63E-05
420980,102,420990,0.175665144
420980,103,410980,1.60E-06
420980,103,410981,1.21E-06
421000,16,420990,0.00108618
421000,17,420980,7.22E-05
421000,102,421010,0.130204532
421000,103,411000,6.02E-07
421000,103,411001,1.54E-06
440960,16,440950,0.000139024
440960,17,440940,0
440960,102,440970,0.234561851
440960,103,430960,0.000667647
440960,103,430961,0.001810238
440980,16,440970,0.000253599
440980,17,440960,1.51E-07
440980,102,440990,0.208985258
440980,103,430980,8.59E-05
440990,16,440980,0.000780149
440990,17,440970,1.13E-06
440990,102,441000,0.51539624
440990,103,430990,0.000132204
440990,103,430991,3.38E-05
441000,16,440990,0.000232171
441000,17,440980,2.54E-06
441000,102,441010,0.266046835
441000,103,431000,1.34E-05
441010,16,441000,0.001793685
441010,17,440990,8.38E-06
441010,102,441020,0.748413286
441010,103,431010,7.67E-06
441020,16,441010,0.000523248
441020,17,441000,1.68E-05
441020,102,441030,0.202820826
441020,103,431020,2.04E-06
441020,103,431021,1.83E-06
441040,16,441030,0.000354138
441040,17,441020,2.38E-05
441040,102,441050,0.209995105
441040,103,431040,2.29E-06
451030,16,451020,0.000718592
451030,16,451021,0.000104429
451030,17,451010,1.76E-06
451030,17,451011,3.72E-06
451030,102,451040,1.124569935
451030,102,451041,0.090882959
451030,103,441030,6.75E-05
461020,16,461010,0.000290109
461020,17,461000,1.36E-08
461020,102,461030,0.279175587
461020,103,451020,0.000349643
461020,103,451021,3.81E-05
461040,16,461030,0.000419852
461040,17,461020,6.44E-07
461040,102,461050,0.35637763
461040,103,451040,2.43E-05
461040,103,451041,2.00E-05
461050,16,461040,0.001632785
461050,17,461030,2.91E-06
461050,102,461060,1.088687073
461050,103,451050,1.44E-05
461050,103,451051,1.04E-05
461060,16,461050,0.000492565
461060,17,461040,2.18E-06
461060,102,461070,0.293994816
461060,102,461071,0.011239156
461060,103,451060,1.13E-05
461060,103,451061,4.55E-06
461080,16,461070,0.000989814
461080,16,461071,0.0001774
461080,17,461060,2.05E-05
461080,102,461090,0.319536046
461080,102,461091,0.00705092
461080,103,451080,1.19E-06
461080,103,451081,4.05E-06
461100,16,461090,0.00120335
461100,16,461091,0.000143096
461100,17,461080,2.16E-05
461100,102,461110,0.140732386
461100,102,461111,0.021000771
461100,103,451100,1.56E-06
461100,103,451101,7.50E-07
471070,16,471060,0.000243078
471070,16,471061,0.000100779
471070,17,471050,3.39E-07
471070,17,471051,1.07E-06
471070,102,471080,0.626340522
471070,102,471081,0.014714617
471070,103,461070,0.000135382
471070,103,461071,7.62E-06
471090,16,471080,0.000641097
471090,16,471081,0.000208174
471090,17,471070,2.84E-06
471090,17,471071,1.23E-05
471090,102,471100,0.83001167
471090,102,471101,0.061612615
471090,103,461090,1.67E-05
471090,103,461091,4.09E-06
481060,16,481050,9.54E-05
481060,17,481040,2.89E-10
481060,102,481070,0.506253926
481060,103,471060,0.000888038
481060,103,471061,0.000230286
481080,16,481070,0.000345253
481080,17,481060,8.62E-08
481080,102,481090,0.32593377
481080,103,471080,9.81E-05
481080,103,471081,1.07E-05
481100,16,481090,0.000242116
481100,17,481080,1.30E-06
481100,102,481110,0.386614605
481100,102,481111,0.002587003
481100,103,471100,6.01E-06
481100,103,471101,3.93E-06
481110,16,481100,0.000963884
481110,17,481090,4.88E-06
481110,102,481120,0.443871094
481110,103,471110,4.02E-06
481110,103,471111,1.12E-05
481120,16,481110,0.000234381
481120,16,481111,0.000186347
481120,17,481100,5.32E-06
481120,102,481130,0.402320908
481120,102,481131,0.035116049
481120,103,471120,3.50E-06
481140,16,481130,0.000216593
481140,16,481131,0.000214097
481140,17,481120,2.07E-05
481140,102,481150,0.373791059
481140,102,481151,0.02718334
481140,103,471140,1.48E-06
481140,103,471141,2.56E-06
481160,16,481150,0.00018648
481160,16,481151,0.000161024
481160,17,481140,4.94E-05
481160,102,481170,0.085853382
481160,102,481171,0.050461847
481160,103,471160,1.13E-06
481160,103,471161,4.34E-07
491130,16,491120,6.13E-05
491130,16,491121,0.000326111
491130,17,491110,2.62E-06
491130,17,491111,1.09E-07
491130,102,491140,0.38814198
491130,102,491141,0.484682513
491130,103,481130,1.72E-05
491130,103,481131,1.14E-05
501120,16,501110,0.000222521
501120,17,501100,7.53E-09
501120,102,501130,0.179044868
501120,102,501131,0.056446055
501120,103,491120,0.000161602
501120,103,491121,8.97E-05
501140,16,501130,4.66E-05
501140,16,501131,0.000268319
501140,17,501120,2.03E-07
501140,102,501150,0.257237627
501140,103,491140,5.15E-06
501140,103,491141,7.03E-06
501150,16,501140,0.000491373
501150,17,501130,1.67E-07
501150,17,501131,4.74E-07
501150,102,501160,0.295311651
501150,103,491150,1.41E-05
501150,103,491151,5.34E-06
501160,16,501150,0.000466601
501160,17,501140,7.96E-07
501160,102,501170,0.132476833
501160,102,501171,0.004731442
501160,103,491160,2.52E-06
501160,103,491161,2.73E-06
501160,103,491162,1.13E-06
501170,16,501160,0.001313186
501170,17,501150,3.64E-06
501170,102,501180,0.471398728
501170,103,491170,4.96E-06
501170,103,491171,8.02E-07
501180,16,501170,0.000248566
501180,16,501171,0.000157314
501180,17,501160,4.73E-06
501180,102,501190,0.100356953
501180,102,501191,0.002028121
501180,103,491180,9.28E-07
501180,103,491181,1.45E-06
501180,103,491182,5.36E-07
501190,16,501180,0.001469539
501190,17,501170,5.44E-06
501190,17,501171,1.33E-05
501190,102,501200,0.23409634
501190,103,491190,1.66E-06
501190,103,491191,2.26E-06
501200,16,501190,0.000230299
501200,16,501191,0.000213947
501200,17,501180,1.26E-05
501200,102,501210,0.050024459
501200,102,501211,0.000993633
501200,103,491200,9.22E-07
501200,103,491201,1.02E-06
501200,103,491202,3.80E-07
501220,16,501210,0.000170234
501220,16,501211,0.000290328
501220,17,501200,2.06E-05
501220,102,501230,0.00036113
501220,102,501231,0.014460636
501220,103,491220,2.00E-06
501220,103,491221,1.96E-07
501220,103,491222,2.62E-07
501240,16,501230,0.000472837
501240,16,501231,0.000261932
501240,17,501220,2.04E-05
501240,102,501250,0.002936129
501240,102,501251,0.024770532
501240,103,491240,5.18E-07
501240,103,491241,9.51E-08
511210,16,511200,0.000359937
511210,16,511201,0.000216507
511210,17,511190,6.57E-06
511210,102,511220,0.583734395
511210,102,511221,0.029000303
511210,103,501210,2.76E-06
511210,103,501211,3.02E-06
511230,16,511220,0.000282902
511230,16,511221,0.000145493
511230,17,511210,1.85E-05
511230,102,511240,0.293204256
511230,102,511241,0.17931854
511230,102,511242,0.010746811
511230,103,501230,1.72E-06
511230,103,501231,6.19E-07
521200,16,521190,0.000177038
521200,16,521191,8.11E-05
521200,17,521180,1.60E-07
521200,102,521210,0.291299969
521200,102,521211,0.033945855
521200,103,511200,7.88E-05
521200,103,511201,5.98E-06
521220,16,521210,0.000186353
521220,16,521211,0.000226251
521220,17,521200,9.87E-07
521220,102,521230,0.306546774
521220,102,521231,0.051086966
521220,103,511220,7.59E-06
521220,103,511221,9.28E-07
521240,16,521230,9.50E-05
521240,16,521231,0.00032033
521240,17,521220,4.98E-06
521240,102,521250,0.285224583
521240,102,521251,0.003054792
521240,103,511240,1.50E-06
521240,103,511241,1.35E-06
521240,103,511242,4.53E-07
521250,16,521240,0.001671555
521250,17,521230,5.52E-06
521250,17,521231,7.06E-06
521250,102,521260,0.541928584
521250,103,511250,3.14E-06
521260,16,521250,0.000189353
521260,16,521251,0.000234449
521260,17,521240,1.29E-05
521260,102,521270,0.125803941
521260,102,521271,0.021462355
521260,103,511260,4.36E-07
521260,103,511261,1.29E-06
521260,103,511262,3.57E-07
521280,16,521270,0.000163034
521280,16,521271,0.000201448
521280,17,521260,1.81E-05
521280,102,521290,0.034243309
521280,102,521291,0.004957124
521280,103,511280,2.69E-07
521280,103,511281,5.00E-07
521300,16,521290,0.000281632
521300,16,521291,0.000593037
521300,17,521280,2.80E-05
521300,102,521310,0.02153426
521300,102,521311,0.00233552
521300,103,511300,4.66E-07
521300,103,511301,4.40E-07
531270,16,531260,0.000826516
531270,17,531250,1.31E-05
531270,102,531280,0.830622676
531270,103,521270,8.98E-06
531270,103,521271,3.22E-06
541240,16,541230,0.000492171
541240,17,541220,1.78E-08
541240,102,541250,0.491113651
541240,102,541251,0.073787429
541240,103,531240,0.000244913
541260,16,541250,0.000323874
541260,16,541251,0.000120163
541260,17,541240,5.67E-07
541260,102,541270,0.296978796
541260,102,541271,0.043628714
541260,103,531260,1.86E-05
541280,16,541270,0.000475015
541280,16,541271,0.000102631
541280,17,541260,2.46E-06
541280,102,541290,0.263699005
541280,102,541291,0.013253763
541280,103,531280,2.05E-05
541290,16,541280,0.00087657
541290,17,541270,3.48E-06
541290,17,541271,6.47E-06
541290,102,541300,0.666877393
541290,103,531290,4.66E-06
541300,16,541290,0.000121437
541300,16,541291,0.000178848
541300,17,541280,6.00E-06
541300,102,541310,0.123845824
541300,102,541311,0.016627246
541300,103,531300,1.21E-06
541300,103,531301,9.00E-07
541310,16,541300,0.004336836
541310,17,541290,5.34E-06
541310,17,541291,1.64E-05
541310,102,541320,0.354277894
541310,103,531310,1.86E-06
541320,16,541310,0.000483009
541320,16,541311,0.000365781
541320,17,541300,2.18E-05
541320,102,541330,0.123146494
541320,102,541331,0.007945193
541320,103,531320,1.19E-06
541320,103,531321,2.18E-07
541340,16,541330,0.001311709
541340,16,541331,0.000294546
541340,17,541320,2.39E-05
541340,102,541350,0.030262343
541340,102,541351,0.000337615
541340,103,531340,7.73E-07
541340,103,531341,1.43E-07
541360,16,541350,0.00111298
541360,16,541351,0.000226509
541360,17,541340,3.32E-05
541360,17,541341,5.68E-06
541360,102,541370,0.005462115
541360,103,531360,5.20E-07
541360,103,531361,4.58E-07
551330,16,551320,0.0008406
551330,17,551310,1.46E-05
551330,102,551340,0.489287717
551330,102,551341,0.048142582
551330,103,541330,3.41E-06
551330,103,541331,1.51E-06
561300,16,561290,0.000101301
561300,16,561291,0.00012752
561300,17,561280,1.99E-07
561300,102,561310,0.639713591
561300,102,561311,0.217301212
561300,103,551300,3.13E-05
561320,16,561310,0.000103817
561320,16,561311,0.000229929
561320,17,561300,9.38E-07
561320,102,561330,0.476990091
561320,102,561331,0.005697301
561320,103,551320,7.07E-06
561340,16,561330,0.000201346
561340,16,561331,0.000245935
561340,17,561320,4.19E-06
561340,102,561350,0.173130477
561340,102,561351,0.012659306
561340,103,551340,2.20E-06
561340,103,551341,3.35E-07
561350,16,561340,0.000770321
561350,17,561330,4.57E-06
561350,17,561331,2.94E-06
561350,102,561360,0.619645144
561350,102,561361,0.002396351
561350,103,551350,2.70E-06
561350,103,551351,1.83E-07
561360,16,561350,0.000179584
561360,16,561351,0.00027105
561360,17,561340,5.81E-06
561360,102,561370,0.056371289
561360,102,561371,0.009445633
561360,103,551360,1.42E-06
561360,103,551361,2.46E-07
561370,16,561360,0.000737079
561370,16,561361,0.000308383
561370,17,561350,6.38E-06
561370,17,561351,1.11E-05
561370,102,561380,0.106416849
561370,103,551370,3.63E-06
561380,16,561370,0.000598061
561380,16,561371,0.00022602
561380,17,561360,7.05E-06
561380,17,561361,1.15E-06
561380,102,561390,0.003094452
561380,103,551380,8.65E-07
561380,103,551381,6.20E-07
571390,16,571380,0.000565397
571390,17,571370,9.25E-06
571390,102,571400,0.058800377
571390,103,561390,1.30E-06
581360,16,581350,0.000260587
581360,16,581351,8.24E-05
581360,17,581340,1.63E-07
581360,102,581370,0.362942611
581360,102,581371,0.067750341
581360,103,571360,4.54E-05
581360,103,571361,8.61E-06
581380,16,581370,0.000175152
581380,16,581371,0.000150627
581380,17,581360,1.55E-06
581380,102,581390,0.180056277
581380,102,581391,0.002781044
581380,103,571380,8.13E-06
581400,16,581390,0.000377444
581400,16,581391,0.000280216
581400,17,581380,2.35E-06
581400,102,581410,0.016985017
581400,103,571400,3.59E-06
591410,16,591400,0.000610446
591410,17,591390,1.35E-06
591410,102,591420,0.245300567
591410,102,591421,0.077910202
591410,103,581410,3.95E-06
601420,16,601410,0.000222677
601420,16,601411,0.000117215
601420,17,601400,5.47E-07
601420,102,601430,0.036675127
601420,103,591420,3.30E-06
601420,103,591421,2.17E-06
601430,16,601420,0.005018549
601430,17,601410,5.81E-06
601430,17,601411,4.30E-06
601430,102,601440,0.546787797
601430,103,591430,4.45E-06
601450,16,601440,0.00532815
601450,17,601430,9.74E-05
601450,102,601460,0.616974827
601450,103,591450,2.62E-06
601460,16,601450,0.002299576
601460,17,601440,9.41E-05
601460,102,601470,0.122512033
601460,103,591460,1.42E-06
601480,16,601470,0.001807287
601480,17,601460,8.44E-05
601480,102,601490,0.1963071
601480,103,591480,2.13E-07
601480,103,591481,9.51E-07
601500,16,601490,0.001892144
601500,17,601480,7.76E-05
601500,102,601510,0.262602011
601500,103,591500,1.40E-06
621440,16,621430,0.000206208
621440,16,621431,0.0002502
621440,17,621420,1.65E-09
621440,102,621450,0.176318031
621440,103,611440,2.56E-05
621500,16,621490,0.000651371
621500,17,621480,7.23E-05
621500,102,621510,0.469162084
621500,103,611500,4.23E-06
621520,16,621510,0.00171724
621520,17,621500,0.000124616
621520,102,621530,1.003681144
621520,103,611520,6.64E-07
621520,103,611521,6.80E-07
621520,103,611522,7.18E-08
621540,16,621530,0.001210628
621540,17,621520,9.64E-05
621540,102,621550,0.289241498
621540,103,611540,1.52E-06
621540,103,611541,1.44E-07
631510,16,631500,0.000476892
631510,16,631501,0.000274238
631510,17,631490,7.75E-05
631510,102,631520,2.372996061
631510,102,631521,1.310567012
631510,102,631522,0.004558082
631510,103,621510,3.01E-06
631530,16,631520,0.00138057
631530,16,631521,0.000159184
631530,16,631522,5.09E-05
631530,17,631510,5.45E-05
631530,102,631540,3.842307889
631530,102,631541,0.072854087
631530,103,621530,2.77E-06
641540,16,641530,0.000522685
641540,17,641520,6.23E-05
641540,102,641550,1.765848023
641540,103,631540,2.01E-06
641540,103,631541,3.78E-07
641550,16,641540,0.001409064
641550,17,641530,3.77E-05
641550,102,641560,2.679171395
641550,103,631550,3.10E-06
641560,16,641550,0.000659062
641560,17,641540,8.59E-05
641560,102,641570,0.891101526
641560,103,631560,1.58E-06
641570,16,641560,0.002045713
641570,17,641550,5.64E-05
641570,102,641580,3.331929596
641570,103,631570,1.53E-06
641580,16,641570,0.001118684
641580,17,641560,7.34E-05
641580,102,641590,0.477933769
641580,103,631580,2.53E-06
641600,16,641590,0.001750112
641600,17,641580,0.000118802
641600,102,641610,0.27265275
641600,103,631600,1.21E-06
651590,16,651580,0.001294365
651590,16,651581,0.000342583
651590,17,651570,8.82E-05
651590,102,651600,1.729927576
651590,103,641590,1.79E-06
661560,16,661550,0.000434084
661560,17,661540,1.07E-05
661560,102,661570,2.932681697
661560,103,651560,4.96E-06
661560,103,651561,1.88E-06
661560,103,651562,1.08E-06
661580,16,661570,0.000810732
661580,17,661560,3.06E-05
661580,102,661590,0.878878565
661580,103,651580,3.27E-06
661580,103,651581,5.91E-07
661600,16,661590,0.000724788
661600,17,661580,5.92E-05
661600,102,661610,1.141826795
661600,103,651600,1.63E-06
661610,16,661600,0.003100342
661610,17,661590,6.20E-05
661610,102,661620,2.600480157
661610,103,651610,2.79E-06
661620,16,661610,0.000848641
661620,17,661600,6.20E-05
661620,102,661630,0.574667369
661620,103,651620,1.81E-06
661630,16,661620,0.003108799
661630,17,661610,0.000158684
661630,102,661640,1.790344434
661630,103,651630,1.37E-06
661640,16,661630,0.001588411
661640,17,661620,0.000175285
661640,102,661650,0.143552689
661640,102,661651,0.257823464
661640,103,651640,1.03E-06
671650,16,671640,0.000358989
671650,16,671641,0.000480701
671650,17,671630,5.50E-05
671650,17,671631,6.96E-06
671650,102,671660,1.596306536
671650,102,671661,0.121618362
671650,103,661650,8.90E-07
671650,103,661651,2.36E-07
681620,16,681610,0.000544957
681620,17,681600,1.24E-05
681620,102,681630,1.358359674
681620,103,671620,4.60E-06
681620,103,671621,2.91E-06
681640,16,681630,0.000321242
681640,17,681620,3.23E-05
681640,102,681650,0.801378769
681640,103,671640,1.20E-06
681640,103,671641,1.71E-06
681660,16,681650,0.000763622
681660,17,681640,4.01E-05
681660,102,681670,0.178750387
681660,102,681671,0.410523814
681660,103,671660,7.87E-07
681660,103,671661,6.68E-07
681670,16,681660,0.002204563
681670,17,681650,7.60E-05
681670,102,681680,2.4651837
681670,103,671670,1.44E-06
681680,16,681670,0.000700842
681680,16,681671,0.000592582
681680,17,681660,0.000158385
681680,102,681690,0.418223263
681680,103,671680,4.86E-07
681700,16,681690,0.001048279
681700,17,681680,0.000133507
681700,102,681710,0.190643473
681700,103,671700,5.76E-07
681700,103,671701,5.84E-07
691690,16,691680,0.000641582
691690,17,691670,8.34E-05
691690,102,691700,1.851209479
691690,103,681690,1.79E-06
701680,16,701670,0.00047658
701680,17,701660,3.10E-05
701680,102,701690,0.759195246
701680,102,701691,0.573252415
701680,103,691680,4.74E-06
701700,16,701690,0.00075052
701700,16,701691,0.000355653
701700,17,701680,4.88E-05
701700,102,701710,1.160597481
701700,103,691700,3.50E-06
701710,16,701700,0.001660014
701710,17,701690,5.32E-05
701710,17,701691,3.14E-05
701710,102,701720,1.356565932
701710,103,691710,2.23E-06
701720,16,701710,0.000848543
701720,17,701700,6.75E-05
701720,102,701730,0.508005392
701720,103,691720,2.19E-06
701730,16,701720,0.003397165
701730,17,701710,0.000126315
701730,102,701740,1.294626188
701730,103,691730,4.59E-06
701740,16,701730,0.001434057
701740,17,701720,0.000122801
701740,102,701750,0.244118293
701740,103,691740,9.15E-07
701760,16,701750,0.002835693
701760,17,701740,0.000127062
701760,102,701770,0.095637447
701760,102,701771,0.099288052
701760,103,691760,9.74E-07
711750,16,711740,0.001279042
711750,16,711741,0.000385605
711750,17,711730,7.29E-05
711750,102,711760,0.369365929
711750,102,711761,0.884603539
711750,103,701750,4.09E-06
721760,16,721750,0.000619977
721760,17,721740,5.95E-05
721760,102,721770,0.877640267
721760,102,721771,0.000690867
721760,102,721772,1.12E-06
721760,103,711760,1.09E-06
721760,103,711761,5.89E-07
721770,16,721760,0.002131283
721770,17,721750,0.000114929
721770,102,721780,1.735085547
721770,102,721781,0.001201748
721770,102,721782,7.95E-07
721770,103,711770,1.55E-06
721770,103,711771,1.27E-08
721780,16,721770,0.001964244
721780,16,721771,6.83E-05
721780,16,721772,5.03E-08
721780,17,721760,0.000105856
721780,102,721790,0.182872008
721780,102,721791,0.247230497
721780,102,721792,0.000635355
721780,103,711780,9.62E-07
721780,103,711781,2.78E-07
721790,16,721780,0.00226777
721790,16,721781,0.000611155
721790,16,721782,2.29E-06
721790,17,721770,0.000154735
721790,17,721771,6.55E-06
721790,17,721772,1.61E-08
721790,102,721800,1.341346319
721790,102,721801,0.015586038
